Invoice Date,Customer Code,Material Code,Actual Volume,Customer Name,Material Description,Total
4/30/2019,128543,187550,6,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X4270,6
4/30/2019,128543,220707,3,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01030X910X3050,3
4/30/2019,128543,220719,3,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC0104X910X3050,3
4/30/2019,128543,436291,21,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC0135X1220X4880,21
4/30/2019,128543,442282,3,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC013X1220X4270,3
4/30/2019,128543,1142546,6,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC010250X1220X4270,6
4/30/2019,150962,143196,3,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01030X800X3050,3
4/30/2019,150962,143197,6,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01030X800X3660,6
4/30/2019,150962,143222,6,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01035X800X3050,6
4/30/2019,150962,143223,6,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01035X800X3660,6
4/30/2019,158122,220706,3,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01030X910X2440,3
4/30/2019,158122,220718,5,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC0104X910X2440,5
4/30/2019,158122,220722,5,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC0104X910X4880,5
4/30/2019,158122,231213,5,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01050X910X2440,5
4/30/2019,158122,231214,5,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01060X910X2440,5
4/30/2019,158122,442560,3,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC013X1220X2440,3
4/30/2019,826558,220708,21,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01030X910X3660,21
4/30/2019,826558,220718,10,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0104X910X2440,10
4/30/2019,828300,143127,1,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01035X800X2135,1
4/30/2019,828300,143229,14,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01040X800X3660,14
4/30/2019,828300,180190,6,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01063X1220X3050,6
4/30/2019,828300,187550,21,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01045X1220X4270,21
4/30/2019,847471,143176,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01025X800X3050,3
4/30/2019,847471,184006,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01060X1220X4270,3
4/30/2019,847471,186547,7,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01050X1220X4270,7
4/30/2019,847471,436111,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC014X1220X4880,3
4/30/2019,847471,436291,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0135X1220X4880,3
4/30/2019,847471,442561,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC013X1220X3050,3
4/30/2019,852589,462865,9,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC0122X800X2440,9
4/30/2019,852589,462866,14,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC0122X800X2740,14
4/30/2019,852589,462867,9,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC0122X800X3050,9
4/30/2019,868275,143196,6,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01030X800X3050,6
4/30/2019,868275,143197,6,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01030X800X3660,6
4/30/2019,868275,143214,3,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01045X840X3050,3
4/30/2019,868275,143221,5,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01035X800X2740,5
4/30/2019,868275,143222,10,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01035X800X3050,10
4/30/2019,930519,143196,6,JAUSHNA STEELS (INDIA) PVT. LTD.,GCSHEETTATXGCGC01030X800X3050,6
4/30/2019,930519,143197,11,JAUSHNA STEELS (INDIA) PVT. LTD.,GCSHEETTATXGCGC01030X800X3660,11
4/30/2019,930519,143222,6,JAUSHNA STEELS (INDIA) PVT. LTD.,GCSHEETTATXGCGC01035X800X3050,6
4/30/2019,930519,143223,8,JAUSHNA STEELS (INDIA) PVT. LTD.,GCSHEETTATXGCGC01035X800X3660,8
4/30/2019,930519,220727,3,JAUSHNA STEELS (INDIA) PVT. LTD.,GCSHEETTATXGCGC01035X910X4270,3
4/30/2019,930519,231213,3,JAUSHNA STEELS (INDIA) PVT. LTD.,GCSHEETTATXGCGC01050X910X2440,3
5/31/2019,100922,143143,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X800X2440,22
5/31/2019,100922,143219,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X840X3050,9
5/31/2019,100922,180202,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01063X1220X3660,11
5/31/2019,100922,182187,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X1220X2440,9
5/31/2019,100922,220706,5,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X2440,5
5/31/2019,100922,220707,6,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X3050,20
5/31/2019,100922,220708,4,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X3660,14
5/31/2019,100922,436231,6,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC014X1220X3050,15
5/31/2019,100922,442562,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC013X1220X3660,6
5/31/2019,103227,143144,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC01035X800X2440,12
5/31/2019,103227,143147,5,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X840X2440,10
5/31/2019,103227,143213,3,BMW VENTURES LIMITED,GCSHEETTATXGCGC01045X840X2740,3
5/31/2019,103227,143214,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC01045X840X3050,6
5/31/2019,103227,143215,11,BMW VENTURES LIMITED,GCSHEETTATXGCGC01045X840X3660,11
5/31/2019,103227,143218,16,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X840X2740,29
5/31/2019,103227,143219,10,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X840X3050,19
5/31/2019,103227,143221,3,BMW VENTURES LIMITED,GCSHEETTATXGCGC01035X800X2740,33
5/31/2019,103227,143224,8,BMW VENTURES LIMITED,GCSHEETTATXGCGC01035X800X4270,25
5/31/2019,103227,180187,19,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X1220X3050,77
5/31/2019,103227,182187,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X1220X2440,21
5/31/2019,103227,184006,3,BMW VENTURES LIMITED,GCSHEETTATXGCGC01060X1220X4270,6
5/31/2019,103227,186547,19,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X1220X4270,52
5/31/2019,103227,187546,9,BMW VENTURES LIMITED,GCSHEETTATXGCGC01045X1220X2440,40
5/31/2019,103227,187548,11,BMW VENTURES LIMITED,GCSHEETTATXGCGC01045X1220X3050,146
5/31/2019,103227,187549,48,BMW VENTURES LIMITED,GCSHEETTATXGCGC01045X1220X3660,245
5/31/2019,103227,187550,38,BMW VENTURES LIMITED,GCSHEETTATXGCGC01045X1220X4270,197
5/31/2019,103227,195051,55,BMW VENTURES LIMITED,GCSHEETTATXGCGC01040X1220x3660,270
5/31/2019,103227,220720,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC0104X910X3660,13
5/31/2019,103227,436110,37,BMW VENTURES LIMITED,GCSHEETTATXGCGC014X1220X4270,108
5/31/2019,103227,436231,14,BMW VENTURES LIMITED,GCSHEETTATXGCGC014X1220X3050,195
5/31/2019,103227,436259,10,BMW VENTURES LIMITED,GCSHEETTATXGCGC0135X1220X2440,14
5/31/2019,103227,442282,43,BMW VENTURES LIMITED,GCSHEETTATXGCGC013X1220X4270,55
5/31/2019,103227,442560,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC013X1220X2440,23
5/31/2019,103227,442562,9,BMW VENTURES LIMITED,GCSHEETTATXGCGC013X1220X3660,117
5/31/2019,103671,143147,5,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X2440,14
5/31/2019,103671,143214,2,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01045X840X3050,10
5/31/2019,103671,182187,18,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X1220X2440,20
5/31/2019,103671,187546,15,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01045X1220X2440,15
5/31/2019,103671,220718,2,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0104X910X2440,7
5/31/2019,103671,220948,8,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X910X2740,27
5/31/2019,114602,143144,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X800X2440,47
5/31/2019,114602,143145,10,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X2440,20
5/31/2019,114602,143146,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X840X2440,17
5/31/2019,114602,143147,11,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X840X2440,14
5/31/2019,114602,143177,8,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01025X800X3660,23
5/31/2019,114602,143195,5,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X800X2740,10
5/31/2019,114602,143196,9,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X800X3050,18
5/31/2019,114602,143197,10,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X800X3660,15
5/31/2019,114602,143213,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X840X2740,8
5/31/2019,114602,143214,14,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X840X3050,27
5/31/2019,114602,143215,10,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X840X3660,45
5/31/2019,114602,143218,2,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X840X2740,8
5/31/2019,114602,143219,35,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X840X3050,48
5/31/2019,114602,143222,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X800X3050,38
5/31/2019,114602,143223,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X800X3660,22
5/31/2019,114602,143226,5,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X2740,8
5/31/2019,114602,143228,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X3050,18
5/31/2019,114602,143229,12,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X3660,27
5/31/2019,114602,143270,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X840X3660,41
5/31/2019,114602,143307,15,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01060X840X3050,25
5/31/2019,114602,143308,11,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01060X840X3660,14
5/31/2019,114602,180187,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X1220X3050,12
5/31/2019,114602,180199,2,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X1220X3660,17
5/31/2019,114602,184006,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01060X1220X4270,3
5/31/2019,114602,186547,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X1220X4270,12
5/31/2019,114602,187549,5,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X1220X3660,38
5/31/2019,114602,220724,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X910X2440,20
5/31/2019,114602,220725,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X910X3050,24
5/31/2019,114602,220726,6,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X910X3660,37
5/31/2019,114602,220968,12,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X910X2740,12
5/31/2019,114602,222759,5,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X910X2440,5
5/31/2019,114602,436259,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC0135X1220X2440,3
5/31/2019,115190,143112,6,SHEYRUB AGENCIES,GCSHEETTATXGCGC01030X800X1830,22
5/31/2019,115190,143176,2,SHEYRUB AGENCIES,GCSHEETTATXGCGC01025X800X3050,18
5/31/2019,115190,143196,8,SHEYRUB AGENCIES,GCSHEETTATXGCGC01030X800X3050,34
5/31/2019,115190,175641,14,SHEYRUB AGENCIES,GCSHEETTATXGCGC01063X800X2440,16
5/31/2019,115190,196258,3,SHEYRUB AGENCIES,CSHEETTATXGCGC01045X800X2440,3
5/31/2019,115190,220705,8,SHEYRUB AGENCIES,GCSHEETTATXGCGC01030X910X1830,10
5/31/2019,115190,220706,12,SHEYRUB AGENCIES,GCSHEETTATXGCGC01030X910X2440,18
5/31/2019,115190,220714,1,SHEYRUB AGENCIES,GCSHEETTATXGCGC0104X910X1830,23
5/31/2019,115190,220718,3,SHEYRUB AGENCIES,GCSHEETTATXGCGC0104X910X2440,24
5/31/2019,115190,220719,7,SHEYRUB AGENCIES,GCSHEETTATXGCGC0104X910X3050,89
5/31/2019,115190,220723,16,SHEYRUB AGENCIES,GCSHEETTATXGCGC01035X910X1830,33
5/31/2019,115190,221068,39,SHEYRUB AGENCIES,GCSHEETTATXGCGC01050X910X3050,101
5/31/2019,115190,221069,12,SHEYRUB AGENCIES,GCSHEETTATXGCGC01050X910X3660,12
5/31/2019,115190,221880,3,SHEYRUB AGENCIES,GCSHEETTATXGCGC01035X910X2135,20
5/31/2019,115190,222757,6,SHEYRUB AGENCIES,GCSHEETTATXGCGC01045X910X3660,6
5/31/2019,115190,231213,8,SHEYRUB AGENCIES,GCSHEETTATXGCGC01050X910X2440,41
5/31/2019,115190,231231,3,SHEYRUB AGENCIES,GCSHEETTATXGCGC01063X910X3050,15
5/31/2019,115190,231275,3,SHEYRUB AGENCIES,GCSHEETTATXGCGC01063X910X2440,12
5/31/2019,117061,180187,17,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01050X1220X3050,81
5/31/2019,117061,180199,5,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01050X1220X3660,119
5/31/2019,117061,186547,12,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01050X1220X4270,31
5/31/2019,117061,187546,6,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01045X1220X2440,16
5/31/2019,117061,187548,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01045X1220X3050,43
5/31/2019,117061,187550,5,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01045X1220X4270,25
5/31/2019,117061,195051,6,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01040X1220x3660,48
5/31/2019,117061,220706,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01030X910X2440,14
5/31/2019,117061,220718,5,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0104X910X2440,11
5/31/2019,117061,220719,6,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0104X910X3050,13
5/31/2019,117061,220720,6,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0104X910X3660,9
5/31/2019,117061,220729,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0103x910x4270,6
5/31/2019,117061,436110,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC014X1220X4270,12
5/31/2019,117061,436231,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC014X1220X3050,24
5/31/2019,117061,436259,6,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0135X1220X2440,6
5/31/2019,117556,143169,16,S C SHETTAR AND SONS,GCSHEETTATXGCGC01020X800X3050,28
5/31/2019,117556,143170,6,S C SHETTAR AND SONS,GCSHEETTATXGCGC01020X800X3660,19
5/31/2019,117556,184006,6,S C SHETTAR AND SONS,GCSHEETTATXGCGC01060X1220X4270,25
5/31/2019,117556,187550,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC01045X1220X4270,16
5/31/2019,117556,195051,6,S C SHETTAR AND SONS,GCSHEETTATXGCGC01040X1220x3660,86
5/31/2019,117556,220706,34,S C SHETTAR AND SONS,GCSHEETTATXGCGC01030X910X2440,69
5/31/2019,117556,220708,33,S C SHETTAR AND SONS,GCSHEETTATXGCGC01030X910X3660,120
5/31/2019,117556,220718,1,S C SHETTAR AND SONS,GCSHEETTATXGCGC0104X910X2440,20
5/31/2019,117556,220719,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC0104X910X3050,19
5/31/2019,117556,220720,16,S C SHETTAR AND SONS,GCSHEETTATXGCGC0104X910X3660,63
5/31/2019,117556,220722,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC0104X910X4880,15
5/31/2019,117556,220725,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC01035X910X3050,12
5/31/2019,117556,220729,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC0103x910x4270,37
5/31/2019,117556,221073,2,S C SHETTAR AND SONS,GCSHEETTATXGCGC01060X910X4270,2
5/31/2019,117556,228914,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC01060X1220X4880,13
5/31/2019,117583,180199,69,BIHANI ENTERPRISES,GCSHEETTATXGCGC01050X1220X3660,226
5/31/2019,117583,186547,12,BIHANI ENTERPRISES,GCSHEETTATXGCGC01050X1220X4270,239
5/31/2019,117583,195051,15,BIHANI ENTERPRISES,GCSHEETTATXGCGC01040X1220x3660,113
5/31/2019,117583,436261,3,BIHANI ENTERPRISES,GCSHEETTATXGCGC0135X1220X3050,90
5/31/2019,120296,180187,3,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01050X1220X3050,32
5/31/2019,120296,187549,12,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01045X1220X3660,183
5/31/2019,120296,187550,12,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01045X1220X4270,110
5/31/2019,120296,436231,3,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC014X1220X3050,21
5/31/2019,120296,498036,6,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC010250X1220X3050,6
5/31/2019,120296,498037,3,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC010250X1220X3660,3
5/31/2019,122875,187549,4,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X1220X3660,14
5/31/2019,122875,187550,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X1220X4270,9
5/31/2019,122875,195051,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01040X1220x3660,7
5/31/2019,122875,220706,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01030X910X2440,3
5/31/2019,122875,220707,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01030X910X3050,10
5/31/2019,122875,220708,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01030X910X3660,9
5/31/2019,122875,220718,4,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0104X910X2440,4
5/31/2019,122875,220720,6,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0104X910X3660,9
5/31/2019,122875,220721,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0104X910X4270,6
5/31/2019,122875,220729,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0103x910x4270,6
5/31/2019,122875,221068,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X910X3050,6
5/31/2019,122875,221069,6,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X910X3660,12
5/31/2019,122875,221070,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X910X4270,6
5/31/2019,122875,306580,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0125X910X4270,6
5/31/2019,122875,306694,4,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0125X910X2440,9
5/31/2019,122875,436110,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC014X1220X4270,9
5/31/2019,122963,180187,11,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01050X1220X3050,46
5/31/2019,122963,180199,60,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01050X1220X3660,156
5/31/2019,122963,186547,42,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01050X1220X4270,201
5/31/2019,122963,186548,9,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01050X1220X4880,249
5/31/2019,122963,187548,43,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01045X1220X3050,111
5/31/2019,122963,187549,15,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01045X1220X3660,190
5/31/2019,122963,187550,3,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01045X1220X4270,150
5/31/2019,122963,195051,30,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01040X1220x3660,271
5/31/2019,122963,228913,21,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01045X1220X4880,223
5/31/2019,122963,228914,2,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01060X1220X4880,8
5/31/2019,122963,436110,29,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC014X1220X4270,226
5/31/2019,122963,436111,38,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC014X1220X4880,176
5/31/2019,122963,436261,40,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X3050,80
5/31/2019,122963,436262,62,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X3660,180
5/31/2019,122963,442282,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC013X1220X4270,21
5/31/2019,164976,180187,34,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01050X1220X3050,45
5/31/2019,164976,187549,15,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01045X1220X3660,70
5/31/2019,164976,187550,9,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01045X1220X4270,44
5/31/2019,164976,195051,8,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01040X1220x3660,41
5/31/2019,165873,143178,6,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01025X800X4270,9
5/31/2019,165873,143197,12,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01030X800X3660,12
5/31/2019,165873,187549,9,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01045X1220X3660,15
5/31/2019,165873,228913,9,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01045X1220X4880,21
5/31/2019,165873,436110,6,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC014X1220X4270,26
5/31/2019,165873,436111,15,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC014X1220X4880,52
5/31/2019,803242,220724,9,MODERN DISTROPOLIS LTD.,GCSHEETTATXGCGC01035X910X2440,9
5/31/2019,803242,220725,9,MODERN DISTROPOLIS LTD.,GCSHEETTATXGCGC01035X910X3050,9
5/31/2019,803242,220726,9,MODERN DISTROPOLIS LTD.,GCSHEETTATXGCGC01035X910X3660,9
5/31/2019,813502,182187,3,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01050X1220X2440,6
5/31/2019,813502,186547,9,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01050X1220X4270,11
5/31/2019,813502,187550,3,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X4270,9
5/31/2019,813502,195051,9,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01040X1220x3660,24
5/31/2019,813502,220707,9,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01030X910X3050,9
5/31/2019,813502,220708,12,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01030X910X3660,12
5/31/2019,813502,220720,3,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0104X910X3660,3
5/31/2019,813502,220726,6,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01035X910X3660,15
5/31/2019,813502,231278,6,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01080X910X3050,6
5/31/2019,813502,436110,6,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC014X1220X4270,19
5/31/2019,813502,436259,5,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0135X1220X2440,10
5/31/2019,813502,436262,3,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0135X1220X3660,33
5/31/2019,813502,442282,6,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC013X1220X4270,12
5/31/2019,813502,442562,6,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC013X1220X3660,26
5/31/2019,817901,143170,12,KAUSALYA AGENCIES,GCSHEETTATXGCGC01020X800X3660,12
5/31/2019,817901,143171,3,KAUSALYA AGENCIES,GCSHEETTATXGCGC01020X800X4270,3
5/31/2019,817901,180187,3,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X1220X3050,17
5/31/2019,817901,184006,9,KAUSALYA AGENCIES,GCSHEETTATXGCGC01060X1220X4270,12
5/31/2019,817901,187550,3,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X4270,3
5/31/2019,817901,228914,4,KAUSALYA AGENCIES,GCSHEETTATXGCGC01060X1220X4880,4
5/31/2019,817901,442282,7,KAUSALYA AGENCIES,GCSHEETTATXGCGC013X1220X4270,7
5/31/2019,826558,187550,9,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01045X1220X4270,9
5/31/2019,826558,195051,3,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01040X1220x3660,17
5/31/2019,826558,220707,5,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01030X910X3050,6
5/31/2019,826558,220708,6,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01030X910X3660,127
5/31/2019,826558,220724,16,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01035X910X2440,35
5/31/2019,826558,222759,3,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01045X910X2440,3
5/31/2019,826558,436110,3,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC014X1220X4270,8
5/31/2019,826558,436259,6,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0135X1220X2440,18
